Время;Дыхание;ЧД;ЧСС по цвету (веб);Дерм. реакция (веб);Исх. уср. ЧСС (веб);Исходное ЧСС (веб);Движения;ИБ;ЧСС/ЧД;степень подвижности головы;относительная частота моргания;степень активности взгляда;горизонтальная составляющая направления взгляда;вертикальная составляющая направления взгляда;детектор речи 1 (L=15 e=0.35);детектор речи 2 (L=15 e=0.40);детектор речи 3 (L=20 e=0.35);детектор речи 4 (L=20 e=0.40);Отклонение глаз от собеседника;Смотрит ли на собеседника 1 (T=0.15);Смотрит ли на собеседника 2 (T=0.25);Смотрит ли на собеседника 3 (T=0.35);асинхронное поднятие/опускание бровей (сумматор);синхронное поднятие/опускание бровей (сумматор);признак улыбки (сумматор);поднятие рта (сумматор);открытие рта (сумматор);расстояние между краями рта (сумматор);асинхронное поднятие/опускание бровей (среднее);синхронное поднятие/опускание бровей (среднее);признак улыбки (среднее);поднятие рта (среднее);открытие рта (среднее);расстояние между краями рта (среднее);Тема
00:03:53.800;6,63194103194104;3,0033036339974;56,8322727272727;-1,94378462472566;57;57;0;94,1419418290156;18,9236055555556;0,141972366053375;0,139441673427784;0,103636363636364;0;0;1;1;1;1;0,497344896748225;0;0;0;0,792503856416876;0,0793847173581548;0,189746403281377;0,269970548226349;0,197418822146072;0,485233614936986;0,597920211812529;0,154287433095795;0,347257079964152;0,0740437040465795;0,459928726276184;0;9
00:03:53.900;6,66470106470106;3,0033036339974;56,8057575757576;-1,78998927518582;57;57;0;94,1419418290156;18,9236055555556;0,143881366384533;0,133532977721409;0,194545454545455;0;0;1;1;1;1;0,495967430389479;0;0;0;0,787210056101057;0,0795431805745489;0,19983696277983;0,193775764527545;0,175218976270111;0,482125175542664;0,577657536471113;0,157810226420539;0,357514510485579;0,070196287804736;0,461051205781066;0;9
00:03:54.000;6,72882056368295;3,0033036339974;57,2964449541284;-3,10986265322939;73;73;0;94,1419418290156;18,9236055555556;0,141212235428746;0,127740163574719;0,2;0;0;0;0;1;1;0,47605317393011;0;0;0;0,77371316428467;0,0777629692882275;0,189163889623645;0,178111120866102;0,178755131324711;0,476197306916911;0,528864204406932;0,163240980876803;0,376961845375253;0,0743659861881381;0,460370459706912;0;9
00:03:54.100;6,94949995867426;3,0033036339974;57,8201452599388;-3,21952701857986;75;75;8,46155077660105E-05;94,1419418290156;18,9236055555556;0,134961219957249;0,130571774268863;0,277981651376147;0;0;0;0;1;1;0,459410838101685;0;0;0;0,78849394653465;0,0843707608824982;0,182423623008288;0,157313656887598;0,177470623591013;0,476584141931894;0,492004369657885;0,167044096010497;0,387158663481318;0,0764087221982558;0,462865287925273;0;9
00:03:54.200;7,08579607645027;3,0033036339974;58,351285046729;-3,16892311612633;75;75;0,000262647657695979;94,1419418290156;18,9236055555556;0,116609604100328;0,135411700480859;0,371028037383178;0;0;0;0;1;1;0,447130657094136;0;0;0;0,734848898961318;0,0947225896167773;0,164395397108118;0,118973501601117;0,173994188499382;0,475838716083733;0,426539845800907;0,175716072922656;0,402767592399481;0,075757238171018;0,473239450498891;0;9
00:03:54.300;7,17261904761904;3,0033036339974;58,8683407738095;-2,98758294383013;75;75;0,000124976752236502;94,1419418290156;19,3860055815973;0,0991895875313074;0,133159457279613;0,461607142857143;0;0;0;0;1;0;0,443831989164239;0;0;0;0,669733774676688;0,100084468883176;0,161346157862364;0,109468427582339;0,172841944056574;0,476999015159561;0,383803048664262;0,182445762902944;0,414194665145748;0,075701382901586;0,479477581339515;0;9
00:03:54.400;7,24388674388673;3,0033036339974;59,0843191964286;-2,40693603556567;66,1891741071429;87;0,000828334302890912;94,1419418290156;19,6741679166667;0,0902590175613535;0,129570434238237;0,5;0;0;0;0;0;0;0,450618259474588;0;0;0;0,641734672752297;0,100405258523414;0,156439365403935;0,108696332074061;0,168921957173549;0,479425955178642;0,359137160479381;0,187373537544338;0,423013345471578;0,0765312896460954;0,483181180539358;0;9
00:03:54.500;7,29457759646438;3,0033036339974;59,0785966981132;-2,28015638640968;57,6875;98;0,00130515433199932;94,1419418290156;19,6741679166667;0,0786448758639956;0,13019848220966;0,415094339622642;0;0;0;0;0;0;0,479384628043515;0;0;0;0,566120245068335;0,0990511858445847;0,142089583689815;0,103477693617596;0,167152408433362;0,48119432183749;0,327967047181499;0,193319683753469;0,436637700138669;0,0782581358541092;0,487119667835605;0;9
00:03:54.600;7,32164597029461;3,0033036339974;59,0728040540541;-2,77831715610468;57,6875;99;0,000639311190949425;94,1419418290156;19,6741679166667;0,0657195670803819;0,133528716554333;0,264864864864865;0;0;0;0;0;0;0,513838607571591;0;0;0;0,463259742183247;0,0973305767534028;0,130499378259429;0,102218105583411;0,166371564514417;0,485734561274483;0,292651363268345;0,198623976749147;0,450771280765305;0,0802346404241417;0,489785263316734;0;9
00:03:54.700;7,33804832870253;3,0033036339974;59,0671144859813;-2,66647842681116;57,6875;102;0,00194906866682202;94,1419418290156;19,6741679166667;0,0650123493120805;0,139195877745866;0,147663551401869;0;0;0;0;0;0;0,525190338156449;0;0;0;0,470107838756681;0,0934671360751926;0,119288514352449;0,106085464359136;0,162474110239964;0,499614441777065;0,261664953868913;0,200754143434621;0,457060527152902;0,0822350549815641;0,48980702025898;0;9
00:03:54.800;7,35135135135134;3,0033036339974;59,061328125;-2,12482213124036;57,6875;102;0,0068359375;94,1419418290156;19,6726071354167;0,0641889586001778;0,152061715578505;-8,32667268468867E-17;0;0;0;0;0;0;0,528590400917897;0;0;0;0,517666304841126;0,0897187034745163;0,0947660412928631;0,116616509613765;0,172009773066877;0,519436207614299;0,221355668279839;0,202810325084988;0,462568166947915;0,0868154682439418;0,488310846477489;0;9
00:03:54.900;7,35135135135134;3,0033036339974;59,0557142857143;-2,32378582481365;57,6875;102;0,00726376484547343;94,1419418290156;19,66584375;0,0646459576630982;0,158834215906912;-8,32667268468867E-17;0;0;0;0;0;0;0,498892992528094;0;0;0;0,565274666005263;0,0987912519179357;0,09023506353529;0,153438605988056;0,181467585079977;0,526825971660341;0,209817778819947;0,204242216879948;0,463642292950154;0,0926260933241073;0,488280938179947;0;9
00:03:55.000;7,35135135135134;3,0033036339974;59,0497787610619;-2,57321783150547;57,6875;104;0,0114239563977972;94,1419418290156;19,66584375;0,0683278427571354;0,16294243832186;-0,0070796460176992;0;0;0;0;0;0;0,492849420952913;0;0;0;0,567631444478332;0,115162267955752;0,0994120634657502;0,182658511614939;0,182797134767592;0,536557955361658;0,197605774573553;0,20777866632557;0,462949390125742;0,102073230809105;0,490147406534723;0;9
00:03:55.100;7,35135135135134;3,0033036339974;59,0442477876106;-2,29125120775235;57,6875;104;0,00134145307964522;94,1419418290156;19,66584375;0,0696767244328237;0,160319745461004;-0,184070796460177;0;0;0;0;0;0;0,502334556865699;0;0;0;0,530446302073272;0,101318855861911;0,113721080931471;0,231876103277621;0,157233664799651;0,547300405522623;0,184680484597212;0,211015119480702;0,463577406204621;0,113294854692688;0,490564254217311;0;9
00:03:55.200;7,35135135135134;3,0033036339974;59,0383333333333;-1,99706588218631;57,6875;100;0,000151909723354038;94,1419418290156;19,66584375;0,0666037745218122;0,161764365815739;-0,2;0;0;0;0;0;0;0,51134163805427;0;0;0;0,453847844381672;0,0965256981787795;0,122258147311732;0,229593084865011;0,152070607614172;0,551588311877088;0,18087588268102;0,211275024495565;0,464005813810485;0,11696971341385;0,488860311695791;0;9
00:03:55.300;7,35135135135135;3,0033036339974;59,0327008928571;-2,48287853084724;57,6875;99;0,00210813502014519;60,6798605843015;19,6578540364584;0,0647412449202898;0,16477060890127;-0,276785714285714;0;0;0;0;0;0;0,520995059816851;0;0;0;0,454741733069752;0,096513004055932;0,126297468624252;0,217968922541322;0,153303548928708;0,551960993060381;0,184922233250588;0,210363323835069;0,4654028701714;0,118664931636395;0,485083086633087;0;9
00:03:55.400;7,35135135135135;3,0033036339974;59,0270068807339;-3,17112837205618;57,6875;98;0,0131731411472066;50,5634174172949;19,6554385416667;0,0596809696730521;0,165784891211407;-0,367889908256881;0;0;0;0;0;0;0,524565760811391;0;0;0;0,450545065372108;0,0935103394901566;0,130527202139667;0,221384326103077;0,139552605502635;0,551572271208592;0,193964549286876;0,208637896134298;0,467042707923269;0,122988811749793;0,479245136470403;0;9
00:03:55.500;7,35135135135136;3,0033036339974;59,021203271028;-3,02396754682187;57,6875;98;0,00935390691716818;50,5634174172949;19,6554385416667;0,0600779494133887;0,145876088384645;-0,4;0;0;0;0;0;0;0,510988057190575;0;0;0;0,436280438284462;0,0919402632842319;0,132592234617407;0,227231633814311;0,131281217275993;0,552921768046179;0,201776230088634;0,207528419784354;0,466729729113308;0,126211230739974;0,476360896710036;0;9
00:03:55.600;7,35135135135136;3,0033036339974;59,0155420353982;-2,50460168983548;57,6875;97;0,00185133967472888;50,5634174172949;19,6554385416667;0,0644731148510849;0,123470808678047;-0,4;0;0;0;0;0;0;0,508736162675182;0;0;0;0,421547854815584;0,0889963217787522;0,126764328085494;0,225313330226369;0,128090618633889;0,552261859445788;0,215928898368492;0,207593376410234;0,466313778654036;0,129399864115593;0,47519534155242;0;9
00:03:55.700;7,35135135135136;3,0033036339974;59,0098214285714;-2,04034449908576;57,6875;97;0,000155009921789834;50,5634174172949;19,6554385416667;0,0708650989820795;0,119227504575616;-0,4;0;0;0;0;0;0;0,502299023111622;0;0;0;0,393562244401371;0,0871838551851689;0,119357934912547;0,214453490363723;0,121313728815485;0,548842910104515;0,231063303111398;0,208234421519618;0,46722291197424;0,132424977903383;0,474010505601194;0;9
00:03:55.800;7,35135135135136;3,0033036339974;59,0040178571429;-1,86786535067273;57,6875;97;0,000139508929610851;50,5524663176204;19,6517223958333;0,078473291987344;0,143111899627908;-0,364285714285714;0;0;0;0;0;0;0,448657242797586;0;0;0;0,359066772142185;0,0811902473971084;0,127723574699248;0,185984393543344;0,115319584646801;0,547346942893205;0,233143506347594;0,209722459136115;0,471293505032461;0,133868817634891;0,474500502104992;0;9
00:03:55.900;7,34668001334669;3,0033036339974;58,9983796296296;-2,24063203655529;57,6875;98;0;50,5327543382062;19,6450333333333;0,084636622647754;0,181899145310942;-0,274074074074074;0;1;0;0;0;0;0,379521792636134;0;0;0;0,345067063390016;0,0679849071311904;0,145336478910794;0,147825829879818;0,117619107740644;0,549569640495125;0,225694846261818;0,211456640196104;0,478836714345471;0,133610730279269;0,47644011991792;0;9
00:03:56.000;7,32999666333;3,0033036339974;58,9925925925926;-2,99036155953497;57,6875;98;0,000984600003532789;50,5327543382062;19,6450333333333;0,0876739552828107;0,204864912183403;-0,181481481481481;0;1;0;0;0;0;0,370193931983489;0;0;0;0,339426898029689;0,068058926550673;0,146695526470737;0,130115550263182;0,123012176386976;0,551170062776215;0,222007052132602;0,211038232178402;0,486213748020052;0,131153813148216;0,476138413863067;0;9
00:03:56.100;7,31338481338482;3,0033036339974;58,9868303571429;-4,26137930129087;57,6875;98;0,00500294495473749;50,5327543382062;19,6450333333333;0,0806434201942959;0,215978177531997;-0,1;0;1;0;0;0;0;0,374159863930245;0;0;0;0,321994957295803;0,0712655323097944;0,168664020880779;0,109015745178287;0,123603640959711;0,552523673597295;0,216436809317436;0,211769758562557;0,495447669624967;0,131876491282635;0,475595073936599;0;9
00:03:56.200;7,2972972972973;3,0033036339974;58,98125;-4,83312057321695;57,6875;99;0,00238715275190771;50,5327543382062;19,6450333333333;0,080570606521888;0,220587742233965;-0,1;0;1;0;0;0;0;0,373284650958441;0;0;0;0,27412891383248;0,0769285880087461;0,171223976027722;0,0989919846648906;0,123377212274746;0,550968605626744;0,206196996075738;0,214794378536827;0,514114747451454;0,138727201106968;0,476659520122719;0;9
00:03:56.300;7,28029916709162;3,0033036339974;58,9753537735849;-4,59389887503841;57,6875;99;0,000135121853881568;50,5327543382062;19,6450333333333;0,0762415972057455;0,216673395192212;-0,0056603773584907;0;1;0;0;0;0;0,389458461161706;0;0;0;0,262036975204958;0,0842266940321137;0,165268702299909;0,104554309471212;0,122632368101641;0,553449957584327;0,201104545540252;0,218376873906919;0,522853577800144;0,143136739716216;0,481100590860659;0;9
00:03:56.400;7,26415701415701;3,0033036339974;58,9697544642857;-4,99941417367065;57,6875;96;0,000182136658103055;50,5584894224414;19,6380469791667;0,0791847434299572;0,231502540004105;0,0839285714285713;0;1;0;0;0;0;0,389492522545886;0;0;0;0,24822278212838;0,0940678337128879;0,169028485793829;0,12147380508671;0,118049738408848;0,551905316695448;0,193283554966155;0,227621991911205;0,541237735832075;0,154810087780665;0,490350458906927;0;9
00:03:56.500;7,24770642201835;3,0033036339974;59,3119839449541;-5,01953025644089;57,6875;96;0,00389032245337549;50,5634174172949;19,6367091666667;0,0777331865918688;0,227121247249448;0,0999999999999999;0;0;0;0;0;0;0,382946282566879;0;0;0;0,296795424452963;0,0924407239727334;0,177448403336406;0,136868115773528;0,121190252133063;0,547990421972692;0,195598310258301;0,234219145502481;0,55423803121847;0,162688639692997;0,495941942456163;0;9
00:03:56.600;7,24324324324324;3,0033036339974;59,736273364486;-5,01271789497043;57,6875;95;0,00894928774056591;50,5634174172949;19,6367091666667;0,075619991130999;0,221344628003851;0,0999999999999999;0;0;0;0;0;0;0,386969320678632;0;0;0;0,364536807325125;0,127273282120211;0,179048394707518;0,245407736843783;0,130424744930544;0,543117584673499;0,195426258005981;0,242818235910947;0,565753159882433;0,17802096107656;0,501577859717647;0;9
00:03:56.700;7,24324324324325;3,0033036339974;59,8945175438597;-5,08618382395017;57,6875;94;0,00590506211952552;50,5634174172949;19,6367091666667;0,0662217113534729;0,209069843229327;0,157894736842105;0;0;1;1;1;1;0,383272246610578;0;0;0;0,328089532759278;0,15703969348868;0,172922048860718;0,34316121575336;0,13253730200289;0,534660885686993;0,194177487986946;0,260937246009466;0,583172358544851;0,21473440891894;0,513480276579707;0;9
00:03:56.800;7,24324324324325;3,0033036339974;59,9155158730159;-5,19768097324216;57,6875;94;0,00120494377001056;50,5634174172949;19,7937055925926;0,0597030306760421;0,176480198699968;0,2;0;0;1;1;1;1;0,375715909935653;0;0;0;0,287952969149005;0,167672091061774;0,150210667458188;0,377080226260346;0,132751672149524;0,525129755513506;0,195551574132019;0,277999701151078;0,598324363671705;0,25016605200749;0,524333857770414;0;9
00:03:56.900;7,24324324324325;3,0033036339974;59,9367867867868;-4,6418053813219;57,6875;93;0;50,5634174172949;19,9537211805556;0,0648337899759025;0,142456034611278;0,157657657657658;0;1;1;1;1;1;0,360780701615623;0;0;0;0,302613619895124;0,168046824188121;0,121578513931467;0,388413942857514;0,132248809735905;0,513940370439743;0,198871041045801;0,294396317470782;0,609945808140484;0,282407282067531;0,534814757517462;0;9
00:03:57.000;7,24324324324325;3,0033036339974;59,9575688073395;-3,96425440588648;57,6875;92;0,00232941517179166;50,5634174172949;19,9537211805556;0,0752360351456695;0,138664642989941;0,13302752293578;0;1;1;1;1;1;0,347017553906757;0;0;1;0,317635134941794;0,16829679849295;0,103132536786723;0,421553525747345;0,128675346087311;0,503050554107147;0,201308072846822;0,31148929142578;0,619514079537696;0,313123035590735;0,546761352830321;0;9
00:03:57.100;7,23869664056581;3,0033036339974;59,9786993769471;-4,09719609601628;57,6875;91;0,00579345959813169;50,5634174172949;19,9537211805556;0,0865188649001774;0,159362746557653;0,2;0;1;1;1;1;1;0,359516569069801;0;0;0;0,32828732997416;0,170205380183529;0,101156048586268;0,461124131718028;0,123055145186043;0,498170704527551;0,201371395149111;0,321239461048294;0,621429849503386;0,327009426211307;0,554573296992495;0;9
00:03:57.200;7,22203619548753;3,0033036339974;59,8936946902655;-3,65047160882986;57,6875;91;0,00171594595484048;50,5634174172949;19,9537211805556;0,100614967894854;0,174282932649994;0,2;0;0;1;1;1;1;0,383831799780564;0;0;0;0,373022891207348;0,166299677208292;0,126365744347784;0,489302560402607;0,114052265562596;0,495988246591455;0,195333322729409;0,333015840103679;0,619110292344999;0,341765883941197;0,56395998926516;0;9
00:03:57.300;7,2072072072072;3,0033036339974;59,3802777777778;-4,36913007525092;57,6875;91;0,000101273148902692;50,5613732120223;19,9296273425926;0,0987559401668178;0,184740351738617;0,193333333333333;0;0;1;1;1;1;0,399817714694837;0;0;0;0,436749527339521;0,158958361074877;0,125847647266064;0,499298108986836;0,12229820810921;0,495167646354608;0,177233059719216;0,350330983449901;0,612766421224327;0,366815641381774;0,578080246784616;0;9
00:03:57.400;7,2072072072072;3,0033036339974;58,8313616071429;-4,19501530752561;57,6875;91;0;50,5327543382062;19,5923136111111;0,0872913049250234;0,181277773375922;0,0999999999999999;0;0;1;1;1;1;0,397478392313517;0;0;0;0,438259480515057;0,14813967565341;0,139585883252971;0,473749914176538;0,132197636381208;0,498272505509038;0,163616130936308;0,358806439338833;0,606013144468923;0,379350651182891;0,586415110339142;0;9
00:03:57.500;7,20720720720719;3,0033036339974;58,3161086309524;-4,69492421659628;57,6875;93;0;50,5327543382062;19,5923136111111;0,0923233615439155;0,187254785712755;0,0999999999999999;0;0;1;1;1;1;0,403985971405726;0;0;0;0,38158557159094;0,162577303836072;0,149064571598231;0,479604713946792;0,14106634232394;0,501687315366323;0,150909175367323;0,364788494994739;0,598409380481795;0,387548801601137;0,593256245244346;0;9
00:03:57.600;7,20720720720719;3,0033036339974;57,7966779279279;-4,36623475619705;57,6875;93;0;50,5327543382062;19,5923136111111;0,0968452947687038;0,225422831907428;0,181081081081081;0;1;1;1;1;1;0,366881510176297;0;0;0;0,387714704145971;0,131094540773005;0,155111794459061;0,331248964974419;0,16669435621038;0,508616819175996;0,130343862860608;0,369983172210359;0,581278300306009;0,391342768120233;0,604153501233573;0;9
00:03:57.700;7,20720720720719;3,0033036339974;57,6875;-3,99310202361187;57,6875;89;8,16385588093127E-05;50,5327543382062;19,5923136111111;0,100606511527599;0,239911604481577;0,124761904761905;0;1;1;0;1;1;0,342200751945661;0;0;1;0,406545794708478;0,110952174625353;0,160652383124119;0,269442246653777;0,173933287389196;0,513356451576486;0,121738379957741;0,370425703895283;0,569186902094965;0,383991701753209;0,612118133654645;0;9
00:03:57.800;7,20720720720719;3,0033036339974;57,6875;-4,01638305504268;57,6875;88;0,000108506945252884;50,553196390932;19,3361142592592;0,0895005716375701;0,233589491781729;-0,0333333333333334;0;1;0;0;1;1;0,331602929242184;0;0;1;0,416205907411489;0,0969171581785417;0,163814472909825;0,235400946307797;0,176691004686866;0,518041555838308;0,113816394463112;0,366797465676628;0,551509189976089;0,361617196268414;0,622545500904581;0;9
00:03:57.900;7,2284246863686;3,0033036339974;57,6875;-3,76641534292237;57,6875;88;4,46196784217467E-05;50,5634174172949;19,2080145833333;0,083740475326491;0,22795279230974;-0,1;0;1;0;0;1;1;0,315157798504134;0;0;1;0,432071532194107;0,0985827576020997;0,159110741021582;0,228847336103439;0,178772378798759;0,520714911565859;0,106228776601641;0,364389585002403;0,537364725836093;0,345750434130562;0,631031786349703;0;9
00:03:58.000;7,25233341449557;3,0033036339974;57,6875;-3,69963250192946;57,6875;89;0;50,5634174172949;19,2080145833333;0,068656462050432;0,204036454751115;-0,1;0;1;0;0;1;1;0,30053540333969;0;0;1;0,504123769166773;0,102144131488537;0,137635963227817;0,199162709535274;0,18760301299383;0,520787819437843;0,101076532073118;0,363889906068207;0,523492610052931;0,335761406701053;0,641730376227844;0;9
00:03:58.100;7,26850064350064;3,0033036339974;57,6875;-4,1943436083964;57,6875;89;0,000348772324027128;50,5634174172949;19,2080145833333;0,05754210029602;0,176764766201642;-0,0598214285714286;0;1;0;0;1;1;0,297416152874516;0;0;1;0,557259471815443;0,0993708102950645;0,116112538349243;0,162553622379322;0,186374618456665;0,520285221352848;0,100356158125828;0,363629004202907;0,512341324677388;0,329252601299927;0,652521566014846;0;9
00:03:58.200;7,27927927927928;3,0033036339974;57,9841071428571;-4,56015373895471;66,5857142857143;88;0,00155009922704526;50,5634174172949;19,2080145833333;0,063870011320465;0,166665930240936;-1,38777878078145E-16;0;1;0;0;1;0;0,30774173784297;0;0;1;0,540164652235963;0,0969588236916591;0,108671147121877;0,162158629323652;0,176276243211283;0,519343020706759;0,105610145251285;0,362771009296293;0,508026882251599;0,326239388213023;0,65938787904671;0;9
00:03:58.300;7,27927927927928;3,0033036339974;58,8650995575221;-4,1405931693924;86;86;0,00492026171012394;50,5634174172949;19,3637427986725;0,0664159264108994;0,169377131843988;0,0495575221238937;0;1;0;0;1;0;0,33612221945238;0;0;1;0,54105719713897;0,0960863232799538;0,10150653653252;0,179092107107727;0,183019892213192;0,515308995892447;0,120899121413453;0,360858904809193;0,503478572818736;0,317791061784779;0,667664456913835;0;9
00:03:58.400;7,27927927927928;3,0033036339974;59,7050595238095;-3,79278227665499;86;86;0,00911458288984637;50,5634174172949;19,8364891666667;0,0712509758606213;0,196977116236699;0,2;0;0;0;0;1;0;0,372398900277576;0;0;0;0,581347271421212;0,0908410103518177;0,0865716236838739;0,198738395855983;0,178683705114265;0,508281591303114;0,147777245569064;0,358065697558508;0,497252141520773;0,302816400344729;0,679394047677634;0;9
00:03:58.500;7,27927927927928;3,0033036339974;60,5667038690477;-3,26010561225553;85;85;9,68812011186464E-06;50,5634174172949;19,8364891666667;0,0763058328235726;0,195867781677981;0,191071428571429;0;1;0;0;1;0;0,380779389560883;0;0;0;0,622438253921725;0,0819335922813295;0,0822886656549391;0,188797269823619;0,175286777907727;0,499919160614973;0,159698174871642;0,356916594073678;0,495401315991473;0,294365032524195;0,686754086900055;0;9
00:03:58.600;7,27927927927928;3,0033036339974;61,3795758928571;-3,33536518521061;85;85;0,000106569321230511;50,5634174172949;19,8364891666667;0,0796749995896733;0,175296423006788;0,101785714285714;0;0;0;0;0;0;0,421807516122717;0;0;0;0,693423485019834;0,0886656981320929;0,0719312985026533;0,182456376780569;0,167446080635537;0,485997051435213;0,184927033173024;0,358652496382176;0,494130188389416;0,284101489151275;0,704246583373614;0;9
00:03:58.700;7,27927927927928;3,0033036339974;62,1244648318043;-3,6060329052169;82;82;0,000206063648324284;50,5634174172949;19,8364891666667;0,0881337004316088;0,181735320979817;0,0999999999999999;0;0;0;0;0;0;0,414055187528676;0;0;0;0,752642407807041;0,0904592747345311;0,0658460443820558;0,17985727479737;0,164378938908814;0,478520126669709;0,186933027739274;0,359040023510596;0,494597625291961;0,279708361919016;0,710918653817177;0;9
00:03:58.800;7,29372615859103;3,0033036339974;62,8560435435436;-4,17586817580062;82;82;0,00204403624478685;50,5634174172949;19,8364891666667;0,0880944168135417;0,183921081499266;0,0999999999999999;0;0;0;0;0;0;0,414635175380656;0;0;0;0,77567449876904;0,0914109024610774;0,0687263149951191;0,181724079749582;0,163633983813352;0,470851697662424;0,194035922099923;0,35969387769842;0,494846589565367;0,2756340094576;0,716795785309134;0;9
00:03:58.900;7,31055583885773;3,0033036339974;63,6375393081761;-4,04555978936699;83;83;0,00297472820142811;50,5634174172949;20,6797429559748;0,0917321489841208;0,174029455002295;0,0264150943396225;0;0;0;0;0;0;0,420849519216601;0;0;0;0,745879140993232;0,0834863024987523;0,0745243865705744;0,176610808495413;0,15826637927211;0,463811789820286;0,203457235291527;0,361236014910752;0,492520369872746;0,268778303093899;0,724887802283087;0;9
00:03:59.000;7,30352170352171;3,0033036339974;64,4126893939394;-3,80234871017566;83;83;0,00570351967418736;50,5634174172949;20,9824494444444;0,0942905843971002;0,173525086054555;-1,38777878078145E-16;0;0;0;0;0;0;0,416673488891621;0;0;0;0,697340245315629;0,0939168366424411;0,0836964821780125;0,222885289235834;0,148550432227274;0,462337918120701;0,20536096971887;0,363309644280284;0,488942135563261;0,267560492195505;0,729932362792227;0;9
00:03:59.100;7,2972972972973;3,0033036339974;65,1712425595238;-4,07657639721202;83;83;0,00314863905909338;50,5634174172949;20,9824494444444;0,098376492410062;0,177932730601065;-0,110714285714286;0;0;0;0;1;0;0,430504496656755;0;0;0;0,646199099457382;0,102986744568702;0,0953009215386119;0,25162543997202;0,145363463604828;0,462353136925565;0,208570411444376;0,366952594753191;0,481226772148654;0,271871669044109;0,73344459634281;0;9
00:03:59.200;7,28871728871729;3,0033036339974;65,9655753968254;-3,68063844451681;83;83;0,00020667989571978;50,5634174172949;20,9824494444444;0,107197933078208;0,167415613058797;-0,247619047619048;0;0;0;0;1;0;0,439889714001177;0;0;0;0,619549955123978;0,109217796234263;0,0962093542705007;0,235270723887758;0,164784353108218;0,463330200194473;0,210764679153388;0,370166594154109;0,473031541582409;0,27854188416285;0,734164299486911;0;9
00:03:59.300;7,27927927927928;3,0033036339974;66,7742809734513;-2,92759265893232;84;84;0,000261184859369774;50,5634174172949;21,550684317232;0,114477812957044;0,145482383729137;-0,339823008849558;0;0;0;0;1;0;0,435248612539387;0;0;0;0,651538174233272;0,114135061810412;0,0867553098937848;0,219302879678638;0,188925051341211;0,464896030011955;0,21254637846837;0,372372257767049;0,467197570601188;0,286320074594276;0,733159348964453;0;9
00:03:59.400;7,27383987761346;3,0033036339974;67,5869889937107;-3,45635234424966;85;85;0;50,5634174172949;22,4093503472222;0,112330705409463;0,130164681782404;-0,4;0;0;0;0;1;0;0,441290767621271;0;0;0;0,66148466737487;0,110047796424222;0,085087982562956;0,234397229867497;0,193634713362582;0,466483977154245;0,216540054802122;0,37546582566736;0,460796655323917;0,299450894683858;0,731927313361584;0;10
00:03:59.500;7,21525096525097;3,0033036339974;68,4649181547619;-4,52986498186203;86;86;0;50,5634174172949;22,4093503472222;0,105660606421174;0,122856051564133;-0,4;0;0;0;0;1;0;0,44752701620144;0;0;0;0,578698015599553;0,100643990505011;0,0948391452508505;0,250327052701342;0,191892920529701;0,470792114205591;0,214179499652391;0,378933379683549;0,452992342656753;0,319055577293592;0,728237371239302;0;10
00:03:59.600;7,0144640052897;3,0033036339974;69,3107989296636;-4,04962299546383;86;86;0,000933756974927329;50,5634174172949;22,4093503472222;0,109113246554312;0,121385322808071;-0,4;0;0;0;0;1;0;0,426544984770225;0;0;0;0,624723120006798;0,101643471259899;0,0979598608344693;0,249735353532368;0,192043912638933;0,477836832090892;0,206416348534423;0,380697426871775;0,446948076406983;0,331038943754244;0,726021807255938;0;10
00:03:59.700;6,67963290393196;3,0033036339974;70,177433800623;-4,51005583959862;86;86;0,00756404929246022;50,5634174172949;22,4093503472222;0,119486813705679;0,103427338611159;-0,4;0;0;0;0;1;0;0,440179403925038;0;0;0;0,723681306115307;0,118449805626903;0,0986561839584583;0,287254912564926;0,193169705660498;0,488549792682832;0,208383983361177;0,38411282712924;0,435768687809332;0,353863421523144;0,721726405593214;0;10
00:03:59.800;6,57859728887767;3,0033036339974;71,0594431464174;-4,52920307876396;86;86;0,0134457347601234;50,5634174172949;22,4093503472222;0,120844924348109;0,109566823057412;-0,4;0;0;0;0;1;0;0,464319822972049;0;0;0;0,680033426840066;0,123768766006329;0,109318688694085;0,292257765818682;0,194564393263067;0,497266150348363;0,204383121616886;0,385280393417481;0,429080980846317;0,366487285720455;0,719955212692374;0;10
00:03:59.900;6,52841932841933;3,0033036339974;71,9178787878787;-5,10845097283129;86;86;0,206516326422041;50,5634174172949;23,8091346464647;0,12351992106123;0,116273810066463;-0,4;-1;0;0;0;1;0;0,470400810215566;0;0;0;0,694162505620645;0,125965743496759;0,100901739792734;0,298600338868004;0,196074185865461;0,50263147260242;0,207898148034392;0,385695849891128;0,423470092681573;0,376267668190489;0,718981420900436;0;10
00:04:00.000;6,52252252252252;3,0033036339974;72,7758333333333;-5,32452044934192;86;86;0,185611969232559;50,5634174172949;23,9805368055556;0,122543007609231;0,113766212936286;-0,4;0;0;0;0;1;0;0,453273026337596;0;0;0;0,721636403115417;0,110977854740054;0,091102045000999;0,239038042274359;0,188075863206394;0,505800341016937;0,218272991646334;0,38361533421661;0,414660412153711;0,385785762754638;0,716038429277775;0;10
